OrderID,CustomerID,OrderDate,TotalAmount,PaymentMethod,Status
6063,6262,2023-09-27,127940,Net Banking,Processing
6064,5274,2024-01-05,39549,UPI,Cancelled
6065,8229,2023-02-03,52417,Debit Card,Processing
6066,1037,2023-06-06,127510,UPI,Processing
6067,1774,2024-03-18,115360,Debit Card,Processing
6068,166,2023-09-23,85677,Credit Card,Processing
6069,9595,2024-07-27,155588,Credit Card,Cancelled
6070,2794,2023-02-16,88138,Debit Card,Delivered
6071,1876,2023-09-18,89984,Credit Card,Delivered
6072,9024,2023-02-01,151004,Credit Card,Shipped
6073,7952,2023-01-15,117673,Debit Card,Cancelled
6074,4877,2023-12-28,9124,Net Banking,Processing
6075,1894,2023-04-19,144309,Debit Card,Cancelled
6076,7256,2023-05-22,50492,UPI,Cancelled
6077,8515,2024-06-01,22055,Net Banking,Shipped
6078,6529,2023-07-11,72374,Debit Card,Delivered
6079,3418,2023-06-22,151438,Net Banking,Processing
6080,7312,2024-12-26,183029,Net Banking,Shipped
6081,8875,2024-02-28,33541,Credit Card,Processing
6082,2029,2024-09-10,118225,Net Banking,Delivered
6083,4758,2023-10-21,116324,Net Banking,Processing
6084,9816,2023-03-04,4093,Credit Card,Delivered
6085,9392,2024-04-06,37398,Net Banking,Delivered
6086,7293,2023-04-04,173240,UPI,Cancelled
6087,8885,2024-10-15,31087,Net Banking,Cancelled
6088,9152,2024-07-10,110003,Credit Card,Shipped
6089,1732,2024-07-28,129217,Debit Card,Cancelled
6090,3592,2024-06-22,74240,Debit Card,Delivered
6091,4067,2024-07-24,75736,Debit Card,Delivered
6092,4198,2024-12-05,137991,Credit Card,Processing
6093,3930,2024-11-01,153738,Debit Card,Delivered
6094,3506,2024-03-10,12642,Net Banking,Cancelled
6095,7621,2024-11-25,124733,Credit Card,Processing
6096,3431,2024-01-13,24945,UPI,Processing
6097,8474,2024-06-18,142323,Net Banking,Processing
6098,626,2024-02-26,41864,UPI,Processing
6099,8995,2023-05-20,40059,Credit Card,Cancelled
6100,3853,2023-01-12,145579,Debit Card,Delivered
6101,8455,2024-10-25,36902,UPI,Cancelled
6102,3096,2023-11-30,198797,Debit Card,Delivered
6103,6608,2024-10-27,23337,Debit Card,Shipped
6104,9381,2024-05-02,73745,Net Banking,Delivered
6105,7645,2024-01-25,80643,Debit Card,Delivered
6106,8421,2023-04-13,127151,Net Banking,Shipped
6107,745,2024-06-06,27217,UPI,Processing
6108,1631,2024-10-17,162440,UPI,Cancelled
6109,9633,2024-02-15,108674,UPI,Delivered
6110,3632,2024-02-05,14255,Net Banking,Delivered
6111,9984,2023-04-16,43124,Credit Card,Processing
6112,4963,2024-12-06,3028,Net Banking,Processing
6113,6204,2024-08-02,65633,UPI,Delivered
6114,2677,2024-04-10,178730,Net Banking,Delivered
6115,8079,2024-07-08,191574,UPI,Processing
6116,7914,2023-01-07,129432,Credit Card,Delivered
6117,7105,2023-05-10,69718,Credit Card,Delivered
6118,6777,2024-07-22,132707,UPI,Cancelled
6119,9564,2023-07-02,112162,Debit Card,Delivered
6120,9065,2024-04-22,183759,Debit Card,Shipped
6121,7436,2023-06-29,59287,Credit Card,Cancelled
6122,9321,2023-08-07,59618,UPI,Cancelled
6123,981,2023-03-09,185330,Net Banking,Delivered
6124,611,2023-07-01,124726,UPI,Shipped
6125,9494,2023-07-06,151827,UPI,Shipped
6126,9488,2024-07-21,129658,Debit Card,Processing
6127,8656,2023-03-28,30381,Debit Card,Processing
6128,6824,2023-05-29,63195,Credit Card,Cancelled
6129,6435,2023-02-24,72939,Debit Card,Delivered
6130,9697,2024-08-09,76034,Credit Card,Cancelled
6131,6656,2023-02-05,67104,UPI,Processing
6132,1936,2024-06-17,22440,Net Banking,Cancelled
6133,2723,2023-12-05,158844,Credit Card,Delivered
6134,1302,2023-08-21,26483,Net Banking,Processing
6135,9176,2023-08-11,141688,Credit Card,Shipped
6136,6726,2024-04-22,175945,UPI,Processing
6137,5095,2023-08-29,101056,Net Banking,Processing
6138,2051,2024-06-03,54946,UPI,Shipped
6139,7798,2024-05-04,29796,UPI,Delivered
6140,8331,2024-01-03,42154,Net Banking,Cancelled
6141,5783,2024-06-02,102528,Credit Card,Delivered
6142,5100,2023-11-02,121425,Net Banking,Cancelled
6143,6376,2023-05-18,17553,Net Banking,Processing
6144,165,2023-10-21,106800,Credit Card,Cancelled
6145,7388,2023-02-14,130437,Credit Card,Processing
6146,3954,2023-01-23,13588,Credit Card,Processing
6147,2497,2023-03-03,22881,Credit Card,Shipped
6148,8208,2023-06-13,199260,Net Banking,Shipped
6149,8898,2024-08-09,78904,UPI,Processing
6150,2456,2023-05-06,95787,Debit Card,Shipped
6151,2557,2023-04-22,174133,Debit Card,Processing
6152,3009,2024-07-08,150121,Debit Card,Processing
6153,6246,2024-09-23,187377,Debit Card,Cancelled
6154,2158,2023-04-11,108818,Debit Card,Delivered
6155,928,2023-01-17,27266,UPI,Cancelled
6156,1473,2024-01-06,80077,Debit Card,Processing
6157,9456,2023-03-28,35772,Credit Card,Shipped
6158,4272,2024-12-28,65802,Debit Card,Shipped
6159,862,2024-08-19,60766,UPI,Cancelled
6160,218,2023-12-25,55075,Debit Card,Delivered
6161,2878,2023-04-21,191117,UPI,Shipped
6162,2894,2023-08-04,97811,Credit Card,Shipped
6163,7764,2023-08-07,153601,Debit Card,Processing
6164,3098,2024-03-24,182652,Net Banking,Shipped
6165,2393,2024-08-05,106995,Net Banking,Delivered
6166,3141,2024-04-08,160922,Net Banking,Cancelled
6167,199,2024-08-30,177764,Net Banking,Processing
6168,8176,2023-05-27,87333,UPI,Delivered
6169,8189,2023-08-31,189451,Debit Card,Delivered
6170,85,2024-07-29,89498,Debit Card,Delivered
6171,9058,2024-04-26,51189,Debit Card,Processing
6172,7597,2024-09-24,111095,Debit Card,Delivered
6173,7631,2023-11-15,173394,Net Banking,Shipped
6174,5702,2023-11-19,195090,Net Banking,Processing
6175,7475,2023-01-21,82394,Net Banking,Cancelled
6176,3316,2024-12-30,19615,Debit Card,Delivered
6177,7029,2023-04-11,66826,UPI,Cancelled
6178,1756,2023-08-24,60069,Net Banking,Shipped
6179,6760,2024-09-27,78215,Debit Card,Processing
6180,1369,2024-06-20,199128,UPI,Processing
6181,5706,2023-06-25,163361,Net Banking,Cancelled
6182,5026,2024-05-31,125502,Credit Card,Shipped
6183,3130,2024-11-13,76746,UPI,Cancelled
6184,2751,2024-06-13,59790,Net Banking,Cancelled
6185,2912,2025-01-03,189218,Credit Card,Delivered
6186,8129,2024-02-17,109803,Debit Card,Shipped
6187,8051,2024-12-23,46080,Net Banking,Delivered
6188,3591,2024-11-22,160539,Net Banking,Shipped
6189,1706,2023-12-06,143029,Net Banking,Processing
6190,1707,2024-07-03,159698,UPI,Processing
6191,164,2023-11-27,109773,Credit Card,Processing
6192,8450,2023-05-12,89257,Credit Card,Cancelled
6193,5220,2023-03-02,50360,UPI,Delivered
6194,7369,2023-04-08,76875,Net Banking,Processing
6195,7208,2024-04-23,165767,Credit Card,Shipped
6196,6554,2024-12-03,5946,Debit Card,Shipped
6197,480,2023-02-10,5262,UPI,Processing
6198,6623,2023-03-20,165553,Credit Card,Processing
6199,241,2023-10-01,198355,Credit Card,Shipped
6200,2436,2023-12-02,43442,UPI,Processing
6201,6153,2024-04-05,123555,Debit Card,Delivered
6202,1940,2023-06-05,180304,Net Banking,Delivered
6203,5247,2023-06-15,24289,Credit Card,Shipped
6204,9412,2023-01-17,89796,UPI,Delivered
6205,3429,2024-11-08,176646,Credit Card,Cancelled
6206,3416,2023-07-27,114505,Credit Card,Cancelled
6207,7094,2023-11-16,46641,Net Banking,Cancelled
6208,2967,2024-10-23,189450,Debit Card,Processing
6209,1983,2024-02-04,107685,UPI,Processing
6210,6299,2023-02-03,29055,UPI,Shipped
6211,7872,2023-12-24,177890,Credit Card,Delivered
6212,3634,2024-01-02,188706,Credit Card,Delivered
6213,7152,2024-03-23,19251,UPI,Cancelled
6214,8443,2024-09-26,46666,Debit Card,Cancelled
6215,8710,2023-06-06,87802,Credit Card,Delivered
6216,1563,2024-12-26,78257,UPI,Processing
6217,6092,2024-05-10,197604,Debit Card,Processing
6218,8962,2024-11-04,8319,Credit Card,Processing
6219,2440,2024-03-16,164762,UPI,Delivered
6220,1141,2023-11-03,20156,Credit Card,Processing
6221,9284,2023-09-13,163639,Net Banking,Processing
6222,4488,2023-06-18,136994,Net Banking,Shipped
6223,1286,2024-10-03,127451,UPI,Processing
6224,3558,2024-12-01,117885,Credit Card,Shipped
6225,2287,2024-09-12,128925,Credit Card,Processing
6226,6002,2024-07-02,49101,Net Banking,Shipped
6227,7584,2023-10-09,145268,Credit Card,Processing
6228,5680,2023-10-16,197384,UPI,Cancelled
6229,5617,2023-07-03,163372,Credit Card,Delivered
6230,9829,2024-02-02,128975,Net Banking,Delivered
6231,1852,2024-02-15,84329,Net Banking,Delivered
6232,8293,2023-02-18,148591,Debit Card,Processing
6233,7831,2023-06-05,64215,Debit Card,Delivered
6234,6294,2023-09-17,49478,Debit Card,Processing
6235,8276,2024-04-28,78139,Debit Card,Processing
6236,842,2024-09-09,6015,Debit Card,Processing
6237,69,2024-01-01,108407,Credit Card,Cancelled
6238,1180,2024-02-11,46039,Credit Card,Processing
6239,2807,2024-11-08,161413,Debit Card,Processing
6240,5745,2023-09-25,99192,Debit Card,Delivered
6241,2797,2023-08-26,181106,Debit Card,Processing
6242,3823,2024-12-09,154016,Net Banking,Delivered
6243,6089,2023-04-16,32082,Credit Card,Shipped
6244,4795,2023-03-02,11286,Net Banking,Shipped
6245,5269,2023-11-16,79420,Credit Card,Cancelled
6246,3944,2023-02-13,69861,Credit Card,Delivered
6247,2230,2024-10-10,86560,UPI,Cancelled
6248,498,2023-01-18,49851,Credit Card,Cancelled
6249,529,2024-04-02,133968,Credit Card,Delivered
6250,1604,2023-09-01,129235,Debit Card,Cancelled
6251,8075,2023-10-19,25147,UPI,Cancelled
6252,8146,2023-12-06,94884,Debit Card,Delivered
6253,7862,2023-04-09,25519,Debit Card,Delivered
6254,559,2024-05-12,171896,Debit Card,Cancelled
6255,5576,2023-01-08,125689,Net Banking,Shipped
6256,8599,2023-03-21,137390,UPI,Shipped
6257,8918,2024-11-19,24054,Debit Card,Shipped
6258,3385,2024-07-29,161604,Debit Card,Cancelled
6259,9407,2023-08-09,89457,Net Banking,Shipped
6260,817,2024-08-12,58948,Debit Card,Shipped
6261,1612,2024-03-10,157753,Debit Card,Processing
6262,6432,2023-05-20,84462,UPI,Cancelled
6263,4745,2023-04-14,878,UPI,Delivered
6264,1064,2024-06-29,93411,Credit Card,Processing
6265,9225,2024-06-11,15410,Net Banking,Shipped
6266,9087,2023-04-02,197230,UPI,Delivered
6267,1892,2023-03-25,155879,UPI,Delivered
6268,7573,2023-06-18,72110,Net Banking,Shipped
6269,3234,2024-09-13,179969,Net Banking,Shipped
6270,9231,2023-03-26,35481,Debit Card,Shipped
6271,7499,2023-02-13,151087,Net Banking,Shipped
6272,9310,2024-12-06,55553,Debit Card,Cancelled
6273,2052,2023-11-04,99800,Net Banking,Cancelled
6274,9473,2023-12-19,176699,UPI,Delivered
6275,5674,2024-02-14,144934,Debit Card,Cancelled
6276,6424,2024-08-12,109655,UPI,Cancelled
6277,3405,2023-02-07,182681,Net Banking,Delivered
6278,4864,2023-03-07,180521,Credit Card,Cancelled
6279,8016,2024-02-10,146462,Credit Card,Processing
6280,988,2023-10-14,144815,UPI,Delivered
6281,7851,2023-04-21,127091,Debit Card,Delivered
6282,8138,2023-08-29,191776,Net Banking,Cancelled
6283,3339,2023-08-31,173009,Credit Card,Cancelled
6284,4292,2023-07-07,54590,Credit Card,Processing
6285,9154,2024-03-03,141803,Credit Card,Delivered
6286,4157,2024-03-18,167521,Debit Card,Shipped
6287,9838,2023-09-23,144762,Net Banking,Shipped
6288,3513,2023-05-07,182617,Net Banking,Shipped
6289,1858,2024-12-09,161832,Debit Card,Delivered
6290,1490,2023-08-08,159552,Debit Card,Processing
6291,4593,2023-04-22,184012,Net Banking,Processing
6292,7261,2024-10-20,175447,Net Banking,Processing
6293,9956,2023-09-15,122861,UPI,Cancelled
6294,9553,2024-01-05,179554,UPI,Processing
6295,6018,2023-10-29,106362,Net Banking,Delivered
6296,4506,2023-04-27,99296,Credit Card,Shipped
6297,1153,2023-06-28,16463,UPI,Cancelled
6298,2959,2023-09-22,174305,Credit Card,Shipped
6299,7992,2023-02-04,143103,UPI,Processing
6300,4443,2024-02-29,66011,Net Banking,Delivered
6301,6604,2023-05-24,42681,Net Banking,Delivered
6302,4914,2023-02-26,129799,Credit Card,Cancelled
6303,1883,2024-03-27,99389,Net Banking,Processing
6304,8252,2023-04-16,170871,Debit Card,Shipped
6305,6470,2024-07-08,86980,Net Banking,Delivered
6306,4535,2023-01-15,65462,UPI,Delivered
6307,870,2024-05-05,156072,UPI,Cancelled
6308,3337,2023-02-08,7267,Net Banking,Delivered
6309,4124,2023-03-20,170660,Debit Card,Delivered
6310,9902,2024-03-29,181662,Debit Card,Processing
6311,5798,2024-09-11,174169,UPI,Processing
6312,3555,2024-10-19,124795,Debit Card,Processing
6313,7469,2023-04-19,36569,Net Banking,Processing
6314,3984,2023-11-23,177782,Debit Card,Processing
6315,8794,2024-12-18,165486,Debit Card,Processing
6316,7932,2023-06-06,108419,UPI,Shipped
6317,5563,2023-09-18,29580,Net Banking,Processing
6318,5795,2023-01-25,125841,Net Banking,Cancelled
6319,3025,2024-06-30,30781,Net Banking,Delivered
6320,98,2024-02-19,89313,Credit Card,Cancelled
6321,81,2024-12-10,57923,UPI,Cancelled
6322,9205,2023-07-30,15347,Credit Card,Shipped
6323,3622,2024-06-03,110850,UPI,Cancelled
6324,2432,2023-10-26,69605,Debit Card,Processing
6325,6556,2023-11-29,94611,Credit Card,Cancelled
6326,1343,2024-12-02,157766,Credit Card,Processing
6327,4206,2024-01-20,53637,Credit Card,Shipped
6328,6790,2023-04-27,2673,Debit Card,Processing
6329,7091,2023-08-18,172870,Debit Card,Processing
6330,788,2024-06-16,781,Debit Card,Cancelled
6331,2387,2023-08-13,187983,Net Banking,Cancelled
6332,8684,2024-07-14,158890,Net Banking,Delivered
6333,6045,2024-03-03,13768,Credit Card,Cancelled
6334,8117,2023-03-25,35611,Debit Card,Cancelled
6335,4786,2023-05-08,193544,UPI,Processing
6336,8780,2023-10-13,33764,Credit Card,Cancelled
6337,3358,2024-10-19,70873,Debit Card,Cancelled
6338,9856,2023-01-22,84542,UPI,Delivered
6339,8229,2023-08-03,130184,Credit Card,Shipped
6340,5271,2024-11-12,90357,Net Banking,Shipped
6341,351,2023-08-17,115200,UPI,Cancelled
6342,2009,2024-12-29,84058,Debit Card,Processing
6343,9320,2023-03-16,17126,Credit Card,Cancelled
6344,1724,2023-08-03,91719,Debit Card,Shipped
6345,4358,2024-08-31,199872,UPI,Shipped
6346,9761,2023-12-15,185447,Credit Card,Cancelled
6347,7918,2024-01-25,164077,Net Banking,Shipped
6348,4608,2023-06-13,24155,Debit Card,Shipped
6349,913,2024-05-11,120382,Credit Card,Cancelled
6350,7259,2023-05-15,181941,UPI,Delivered
6351,2714,2024-01-11,1655,Net Banking,Delivered
6352,3,2024-04-14,123492,Debit Card,Cancelled
6353,9575,2024-07-10,47082,Debit Card,Delivered
6354,4148,2024-01-28,34536,UPI,Cancelled
6355,4766,2023-07-17,129641,UPI,Processing
6356,8579,2024-05-03,101991,Net Banking,Delivered
6357,764,2023-06-07,137095,Debit Card,Processing
6358,3053,2024-08-06,170019,Credit Card,Cancelled
6359,9408,2023-11-23,119480,Net Banking,Cancelled
6360,4182,2023-02-25,148778,UPI,Cancelled
6361,8698,2023-05-14,69352,Credit Card,Processing
6362,5882,2024-06-06,166723,UPI,Delivered
6363,8344,2023-06-15,107815,UPI,Cancelled
6364,8060,2023-11-03,94016,Debit Card,Cancelled
6365,9419,2024-08-08,154333,Net Banking,Delivered
6366,1809,2023-10-21,168304,Net Banking,Processing
6367,4899,2023-08-12,83999,Credit Card,Cancelled
6368,5000,2023-11-18,140370,Credit Card,Cancelled
6369,6849,2024-04-02,27707,Debit Card,Shipped
6370,6753,2024-03-03,149122,Credit Card,Delivered
6371,7029,2024-08-07,170521,Credit Card,Cancelled
6372,6420,2024-05-21,180083,UPI,Cancelled
6373,3691,2024-05-03,85762,UPI,Processing
6374,9810,2023-06-24,180250,Debit Card,Cancelled
6375,2168,2024-07-03,144223,Debit Card,Delivered
6376,835,2023-06-16,117743,Net Banking,Cancelled
6377,8330,2023-02-05,174571,UPI,Delivered
6378,930,2024-10-28,4712,Credit Card,Delivered
6379,3679,2024-05-28,106779,Credit Card,Cancelled
6380,2465,2024-04-14,7144,Credit Card,Delivered
6381,5941,2024-11-20,199234,Net Banking,Processing
6382,3044,2024-06-25,17106,Credit Card,Shipped
6383,2910,2023-01-25,146383,Debit Card,Cancelled
6384,5686,2023-06-27,39212,UPI,Delivered
6385,6776,2023-04-18,57078,Credit Card,Processing
6386,4562,2024-12-07,99166,Credit Card,Processing
6387,8859,2023-04-19,164894,Debit Card,Shipped
6388,5005,2024-04-17,166567,Credit Card,Cancelled
6389,4209,2024-06-10,97871,Net Banking,Delivered
6390,3199,2024-06-09,181160,Credit Card,Processing
6391,3867,2023-01-23,161689,Credit Card,Cancelled
6392,2288,2023-01-29,80090,Net Banking,Processing
6393,2667,2023-09-24,39012,Net Banking,Delivered
6394,265,2023-12-06,191349,UPI,Cancelled
6395,1197,2024-02-28,143970,Credit Card,Delivered
6396,369,2023-12-08,169482,Credit Card,Processing
6397,1431,2024-04-09,10882,Debit Card,Processing
6398,5523,2024-01-12,37937,Credit Card,Cancelled
6399,7788,2024-01-04,113691,Debit Card,Delivered
6400,6596,2023-06-16,94053,Net Banking,Delivered
6401,1707,2023-05-01,120080,Net Banking,Shipped
6402,8550,2023-01-19,136507,Credit Card,Shipped
6403,8779,2023-04-27,40766,Debit Card,Processing
6404,7817,2023-10-20,58429,UPI,Delivered
6405,9902,2023-02-20,199251,Credit Card,Cancelled
6406,3750,2024-07-18,185140,Debit Card,Cancelled
6407,5035,2024-03-27,187291,Debit Card,Cancelled
6408,9928,2024-10-27,91332,Credit Card,Processing
6409,5508,2024-07-12,168129,Credit Card,Shipped
6410,7430,2024-09-25,91774,Net Banking,Delivered
6411,6304,2024-01-20,139639,UPI,Shipped
6412,2722,2023-03-20,22371,Net Banking,Shipped
6413,1350,2023-11-04,37687,Debit Card,Shipped
6414,6279,2024-06-30,143990,Credit Card,Delivered
6415,5602,2024-12-05,19230,Credit Card,Shipped
6416,3551,2023-04-27,173210,Debit Card,Cancelled
6417,2953,2024-04-22,199037,Net Banking,Shipped
6418,5786,2024-02-20,138989,Credit Card,Cancelled
6419,709,2024-06-12,48784,Credit Card,Delivered
6420,7527,2024-12-03,133005,UPI,Delivered
6421,7641,2023-07-04,195856,Net Banking,Delivered
6422,1385,2024-10-18,111843,Credit Card,Shipped
6423,8908,2024-02-26,136732,UPI,Cancelled
6424,9008,2024-01-22,57117,UPI,Shipped
6425,1712,2023-07-22,131042,Credit Card,Processing
6426,8062,2024-11-09,192429,Credit Card,Shipped
6427,1568,2024-05-12,150981,Net Banking,Shipped
6428,4735,2023-05-10,142605,UPI,Processing
6429,1350,2023-06-28,111307,Debit Card,Cancelled
6430,6751,2023-11-30,197604,UPI,Cancelled
6431,2561,2024-05-03,75964,Net Banking,Processing
6432,2492,2023-07-31,172549,Net Banking,Shipped
6433,167,2024-10-29,193855,UPI,Shipped
6434,3647,2024-10-31,137709,UPI,Delivered
6435,7775,2023-11-19,111395,Debit Card,Shipped
6436,5543,2024-04-15,81910,Debit Card,Shipped
6437,5571,2024-11-29,88536,UPI,Processing
6438,8911,2024-02-03,157399,Net Banking,Shipped
6439,9486,2023-04-21,132836,Debit Card,Delivered
6440,4884,2023-03-28,150685,Debit Card,Processing
6441,4351,2023-06-25,47773,Net Banking,Shipped
6442,3087,2024-03-04,197484,UPI,Delivered
6443,2001,2024-09-23,95075,Net Banking,Processing
6444,1517,2023-04-22,194526,Debit Card,Cancelled
6445,9981,2023-11-20,93280,Net Banking,Cancelled
6446,2681,2023-11-16,77945,Credit Card,Cancelled
6447,197,2024-08-17,105912,UPI,Delivered
6448,9267,2023-04-26,63810,Net Banking,Cancelled
6449,8628,2023-06-01,17119,Net Banking,Delivered
6450,9723,2024-06-22,197464,UPI,Delivered
6451,545,2023-05-08,119689,Net Banking,Cancelled
6452,7265,2024-01-18,62378,Debit Card,Processing
6453,4921,2023-03-13,140664,Debit Card,Processing
6454,1270,2023-03-02,129752,Net Banking,Processing
6455,42,2024-04-03,134863,UPI,Cancelled
6456,2966,2024-10-04,54865,Net Banking,Cancelled
6457,3269,2024-02-15,146619,Credit Card,Delivered
6458,1632,2023-12-29,8318,Debit Card,Shipped
6459,2882,2024-06-26,55678,UPI,Processing
6460,9216,2024-03-25,180831,Debit Card,Delivered
6461,1772,2024-04-30,53076,UPI,Processing
6462,5755,2023-10-04,191806,Net Banking,Delivered
6463,2470,2024-12-04,112586,Net Banking,Cancelled
6464,9369,2024-10-13,190771,Debit Card,Shipped
6465,8702,2023-12-21,179753,Net Banking,Delivered
6466,3638,2024-09-15,156200,Credit Card,Delivered
6467,5641,2023-01-22,194058,Credit Card,Cancelled
6468,7015,2024-09-13,49551,Net Banking,Processing
6469,3903,2024-05-16,108757,Credit Card,Shipped
6470,1800,2023-11-08,20728,Debit Card,Delivered
6471,3473,2024-02-29,62158,Debit Card,Delivered
6472,5653,2023-07-05,66755,Credit Card,Shipped
6473,9487,2024-08-09,191073,Debit Card,Shipped
6474,4917,2024-10-17,88122,UPI,Delivered
6475,9876,2023-09-11,107461,UPI,Cancelled
6476,3582,2023-03-09,112789,Debit Card,Delivered
6477,7232,2024-11-04,157638,Credit Card,Processing
6478,1140,2024-08-29,98912,UPI,Processing
6479,7564,2023-08-30,191293,Net Banking,Cancelled
6480,5570,2024-06-14,136744,Debit Card,Shipped
6481,5990,2024-01-23,136697,UPI,Cancelled
6482,3044,2024-12-17,119260,Debit Card,Processing
6483,9145,2023-12-22,2634,UPI,Cancelled
6484,8749,2024-06-19,9539,Net Banking,Shipped
6485,6715,2024-08-10,60272,Debit Card,Cancelled
6486,6351,2024-01-15,69167,UPI,Cancelled
6487,1421,2023-02-17,97787,UPI,Shipped
6488,9932,2024-09-29,24678,Debit Card,Cancelled
6489,3906,2023-10-16,61848,Debit Card,Delivered
6490,3636,2023-07-20,107098,Credit Card,Processing
6491,4165,2024-04-30,1518,Credit Card,Delivered
6492,2157,2024-07-22,13198,UPI,Delivered
